epoch,phase,total,pde,ic,bc,lr,quantum_grad_norm,elapsed_sec
1,adam,0.6247850656509399,0.08726774156093597,0.42841246724128723,0.10910486429929733,0.001,0.3456125259399414,2.7453037998639047
100,adam,0.36442145705223083,0.055335883051157,0.2993505001068115,0.009735070168972015,0.001,0.11996659636497498,18.976026499643922
200,adam,0.3226073980331421,0.05372115969657898,0.25466063618659973,0.014225609600543976,0.001,0.08149690181016922,35.79370749974623
300,adam,0.2945321202278137,0.05719536915421486,0.21756619215011597,0.01977057382464409,0.001,0.05613480135798454,51.676316999830306
301,lbfgs,0.29429545998573303,0.05722945183515549,0.21725913882255554,0.019806871190667152,1,0.056182004511356354,0.13806849997490644
400,lbfgs,0.13948048651218414,0.05800844728946686,0.07898774743080139,0.0024842924904078245,1,0.08003584295511246,17.299610199872404
