epoch,phase,total,pde,ic,bc,lr,quantum_grad_norm,elapsed_sec
1,adam,2.237330436706543,1.6697535514831543,0.43395861983299255,0.13361839950084686,0.001,1.7412153482437134,0.7139650001190603
60,adam,0.901883065700531,0.4460943937301636,0.42398735880851746,0.03180130571126938,0.001,0.45236632227897644,39.60757499979809
120,adam,0.6087467074394226,0.17756952345371246,0.4256648123264313,0.00551236979663372,0.001,0.15738150477409363,78.78289709985256
180,adam,0.5200274586677551,0.08405528217554092,0.4345519542694092,0.0014201912563294172,0.001,0.07050023227930069,117.66788059985265
240,adam,0.48542508482933044,0.045078571885824203,0.43992188572883606,0.00042461627162992954,0.001,0.04018494114279747,156.3252163999714
300,adam,0.4704890847206116,0.02708066627383232,0.4432588219642639,0.0001496205950388685,0.001,0.029416240751743317,194.477654799819
