epoch,phase,total,pde,ic,bc,lr,quantum_grad_norm,elapsed_sec
1,adam,3.3371644020080566,2.5568017959594727,0.649432897567749,0.13092964887619019,0.001,2.310765266418457,2.5471672997809947
100,adam,0.7992499470710754,0.2788727879524231,0.5079803466796875,0.012396832928061485,0.001,0.3211396038532257,55.718120799865574
200,adam,0.5375047922134399,0.05962637439370155,0.47730958461761475,0.0005687964148819447,0.001,0.07900642603635788,111.89113999996334
300,adam,0.48610660433769226,0.015257349237799644,0.47082406282424927,2.518194742151536e-05,0.001,0.025539187714457512,171.67537730000913
301,lbfgs,0.4858679175376892,0.015052564442157745,0.47079068422317505,2.4680522983544506e-05,1,0.025276996195316315,0.6491876998916268
400,lbfgs,0.4363047778606415,0.03162089362740517,0.40455493330955505,0.00012895549298264086,1,0.010732276365160942,64.35324389999732
